0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,status,id
-579.506103515625,50.24774169921875,3.570509910583496,13.125043869018555,-4.089544296264648,2.525334358215332,-4.05157995223999,-3.3781747817993164,-11.889141082763672,-3.9799795150756836,-5.690886497497559,2.1150717735290527,-6.77300500869751,-0.0023219487629830837,-1.5045863389968872,1.3974543809890747,-6.800373554229736,0.17317278683185577,-5.82371187210083,2.320538282394409,-7.460763454437256,-1.2352553606033325,-3.8079910278320312,-1.8989341259002686,-4.732294082641602,0.016527332365512848,-3.7782986164093018,-1.0243805646896362,-1.3952107429504395,-0.3835461735725403,1.6950474977493286,0.8361111879348755,4.282889366149902,4.200541973114014,3.2464890480041504,3.6970880031585693,2.42256236076355,2.0383400917053223,1.7274090051651,1.8086706399917603,sad,03-01-04-02-02-01-11.wav
-638.391845703125,54.51929473876953,-11.489337921142578,13.114046096801758,-5.2399163246154785,-3.320850372314453,-19.88414192199707,-8.171749114990234,-9.689508438110352,5.591160297393799,-14.995875358581543,-3.5357871055603027,1.1715624332427979,-3.79042911529541,-6.8987016677856445,-0.826640248298645,-7.025387763977051,-2.0522639751434326,-4.8205742835998535,-5.750462055206299,-3.99725079536438,-0.9386928677558899,-0.9813950657844543,0.294148325920105,1.5598033666610718,2.8160552978515625,1.1387509107589722,2.147770881652832,1.6901535987854004,4.242525100708008,1.2389850616455078,0.2046971470117569,-1.6626089811325073,-0.9564505815505981,-1.419355869293213,0.23372487723827362,-0.8280901312828064,-0.9668938517570496,-0.9235121607780457,0.8076291084289551,sad,03-01-04-02-01-02-16.wav
-611.3125610351562,57.97560119628906,-14.325385093688965,2.772744655609131,-21.66468048095703,-4.589968204498291,-14.878984451293945,-13.2373046875,-12.390950202941895,2.285461664199829,-11.274395942687988,0.8216356635093689,-5.362798690795898,-3.296968936920166,-1.0846867561340332,-3.4110445976257324,-4.768808841705322,-1.7375236749649048,-5.3188157081604,-2.386370897293091,-3.1517510414123535,-2.8416428565979004,-2.820521116256714,-1.3629571199417114,-2.4678196907043457,0.2824832797050476,-1.3170086145401,-0.4219120442867279,-1.4178186655044556,-2.4583330154418945,-0.6524242758750916,-0.9019078016281128,-1.3861002922058105,-0.4109204113483429,-0.38169553875923157,-0.6101756691932678,0.18920192122459412,-0.304383248090744,-0.8891950845718384,-1.1572678089141846,disgust,03-01-07-02-01-01-24.wav
-555.5939331054688,53.893394470214844,-9.188741683959961,10.715916633605957,-5.871969699859619,2.460883617401123,-2.193216562271118,-11.509013175964355,-5.66109561920166,2.829007387161255,-6.816187381744385,-3.090930700302124,-4.311366081237793,5.002962589263916,-3.3623721599578857,0.15099582076072693,0.5228022336959839,4.335029602050781,2.170626163482666,7.945392608642578,2.8427374362945557,5.4656805992126465,1.8366143703460693,6.069659233093262,3.088559627532959,5.27164888381958,4.166396141052246,3.8383705615997314,3.38000750541687,4.682707786560059,1.3093957901000977,2.7294063568115234,4.482051372528076,4.598544120788574,4.851923942565918,3.556365966796875,2.2832751274108887,2.9382681846618652,2.242689609527588,1.2582355737686157,surprise,03-01-08-02-01-02-08.wav
-549.3521118164062,46.56287384033203,-12.258191108703613,5.361657619476318,-8.69278621673584,-4.086108207702637,-13.460392951965332,-6.538026332855225,-19.447843551635742,-0.021229710429906845,-7.392261028289795,-9.249176025390625,-4.85345983505249,-3.5953497886657715,-5.773782253265381,-4.995694160461426,-5.9458770751953125,-1.3145678043365479,-7.383143424987793,-2.6605799198150635,-5.3495988845825195,-2.6155195236206055,-7.436605453491211,-1.5602298974990845,-4.224370002746582,-1.325984001159668,-0.5778347253799438,2.2051806449890137,3.829730272293091,6.040630340576172,3.479377508163452,2.256635904312134,-1.143122911453247,-1.2282367944717407,0.35678890347480774,4.394721508026123,4.548160076141357,5.749881267547607,2.8612658977508545,1.8928583860397339,angry,03-01-05-01-02-02-22.wav
-534.4481201171875,38.82612228393555,-26.956388473510742,10.936144828796387,-15.342535972595215,-10.498517990112305,-10.93377685546875,-6.495328903198242,-9.723169326782227,0.7138692140579224,-12.81534481048584,6.563748836517334,-10.288969993591309,-0.3956891596317291,-0.9177360534667969,-6.5827741622924805,-4.030887126922607,-1.431694746017456,-5.588496208190918,1.3072758913040161,-1.2906197309494019,0.8792895674705505,2.6101083755493164,4.371847152709961,3.3221590518951416,3.948188304901123,-0.6242907643318176,3.4879424571990967,2.341913938522339,5.70035457611084,7.7865166664123535,5.1095709800720215,1.6017628908157349,-0.5633597373962402,1.1429049968719482,1.415569543838501,0.6066296100616455,-1.3838014602661133,-2.7582008838653564,-0.19774571061134338,happy,03-01-03-02-01-01-24.wav
-700.5827026367188,39.23591613769531,-14.832167625427246,6.976005554199219,-9.715935707092285,0.7034599781036377,-14.318397521972656,-9.939863204956055,-9.064081192016602,-0.46857205033302307,-9.259880065917969,-1.7481162548065186,-6.174936294555664,-0.11241742968559265,-7.816649436950684,-4.113039016723633,-7.342549800872803,-2.385720729827881,-5.502627372741699,-2.7641751766204834,-0.9486598968505859,-0.055344972759485245,-3.0915744304656982,1.3666657209396362,-1.734088659286499,-2.2676587104797363,-1.9182207584381104,-1.7712730169296265,-2.1135213375091553,-0.42621180415153503,-1.5513761043548584,1.2124903202056885,2.021209239959717,3.9475717544555664,2.9494385719299316,2.0364327430725098,2.347902297973633,2.308354616165161,0.7110706567764282,1.1097431182861328,surprise,03-01-08-01-02-01-20.wav
-616.24169921875,44.39413070678711,-32.613525390625,10.080810546875,-2.289733409881592,-16.71974754333496,-13.178165435791016,-13.489914894104004,-8.782625198364258,5.237451553344727,-12.61151123046875,-2.490462064743042,-3.7117788791656494,-6.228367328643799,-5.034339427947998,-4.011194229125977,-6.423942565917969,-0.569506049156189,-7.416493892669678,-7.916872501373291,2.2498443126678467,0.03390810266137123,0.6634470224380493,6.216244697570801,3.329503059387207,3.8486082553863525,2.4640438556671143,2.147124767303467,3.022773504257202,4.118618011474609,4.423653602600098,8.242328643798828,3.3770945072174072,3.327143430709839,1.9547725915908813,1.6703391075134277,3.166071653366089,0.9954174757003784,-0.23342327773571014,1.008857011795044,happy,03-01-03-01-02-02-06.wav
-556.3695068359375,64.29093933105469,-12.164974212646484,19.553627014160156,6.313903331756592,-5.478492259979248,-1.6055153608322144,-1.0786776542663574,-13.370253562927246,3.678541660308838,-1.2517105340957642,-2.320844888687134,-5.982177734375,2.7482643127441406,-5.777936935424805,0.5370844006538391,-7.283536911010742,0.9900510907173157,-4.4150800704956055,-0.41696834564208984,-3.282034397125244,0.4063197374343872,-6.041849136352539,-1.5650238990783691,-2.699601650238037,-2.2125844955444336,-2.847559928894043,-0.4034624397754669,-1.2287005186080933,-1.2698432207107544,-1.5863333940505981,-1.8319216966629028,-1.8478466272354126,-2.139634370803833,-1.3127226829528809,-0.38374146819114685,-2.4379262924194336,-1.5994179248809814,-2.894400119781494,-1.9823871850967407,disgust,03-01-07-01-01-02-21.wav
-765.3385620117188,47.169822692871094,1.4768375158309937,15.0777006149292,-10.482028007507324,-1.4618101119995117,-8.149068832397461,-4.225049018859863,-7.926243305206299,0.05197124555706978,-4.880215644836426,-2.3186559677124023,-5.38949728012085,0.25321871042251587,-6.568167209625244,-0.6147124171257019,-4.481044292449951,-2.0445826053619385,-4.443788051605225,0.9522737860679626,-0.6924933791160583,2.5553224086761475,0.6134836077690125,2.7919600009918213,-1.495301365852356,-0.2192356437444687,-1.2791203260421753,0.7794559001922607,-0.38810402154922485,0.015759887173771858,-0.9744653105735779,-1.0766291618347168,-0.5159056782722473,0.5043716430664062,1.259403109550476,2.0899438858032227,3.679058313369751,2.8098323345184326,1.9274824857711792,1.1770612001419067,neutral,03-01-01-01-01-01-14.wav
-484.88311767578125,71.02605438232422,-17.389259338378906,13.40953540802002,2.2060513496398926,-8.435062408447266,-18.291601181030273,-3.999572992324829,-14.603394508361816,5.681506156921387,-8.442272186279297,3.7450509071350098,2.496131658554077,0.4977972209453583,-2.563040256500244,4.767083168029785,-7.479853630065918,4.275787353515625,-2.1743223667144775,0.5107346177101135,-5.055006980895996,-0.030818099156022072,-1.067038893699646,0.6813114881515503,2.3256590366363525,5.7582831382751465,1.965970516204834,7.2301130294799805,3.3403196334838867,5.971574306488037,6.616815090179443,8.336531639099121,5.967010021209717,9.600654602050781,7.808752536773682,6.593809127807617,3.0514678955078125,2.41987943649292,5.221820831298828,6.531673431396484,happy,03-01-03-02-01-01-07.wav
-656.2546997070312,38.07094192504883,-9.982523918151855,13.883426666259766,-8.810909271240234,-3.595449686050415,-18.57274055480957,-9.385894775390625,-3.535552501678467,-4.145706653594971,-9.432459831237793,-1.7031772136688232,-3.5270578861236572,-2.20837140083313,-7.184778690338135,-3.108701229095459,-7.36903190612793,-0.10731561481952667,-6.1682963371276855,0.46599358320236206,-1.9637376070022583,1.6790955066680908,2.3349857330322266,6.285079002380371,3.3071560859680176,5.1046319007873535,3.5442986488342285,1.4400599002838135,-0.008688103407621384,1.1143054962158203,1.7597109079360962,4.011841297149658,0.523879885673523,0.5681473016738892,0.1571858525276184,1.026331901550293,0.5818659067153931,-0.6425050497055054,-1.417493224143982,-0.9594325423240662,fear,03-01-06-01-02-02-14.wav
-567.1802978515625,58.8911018371582,-3.2720224857330322,13.779400825500488,9.62268352508545,4.2670979499816895,-0.586675226688385,2.7969491481781006,-4.284912586212158,4.9503583908081055,-1.086277961730957,4.349808216094971,0.7029600739479065,1.4835727214813232,2.927828311920166,2.753596067428589,1.0892115831375122,0.24356776475906372,1.7606998682022095,3.259827136993408,-1.3714991807937622,2.4307804107666016,0.049373600631952286,0.9740915298461914,0.827539324760437,0.7832717895507812,0.04175536334514618,1.517822027206421,0.14793042838573456,1.124875783920288,1.8346246480941772,1.2259141206741333,1.4129751920700073,-0.5199398398399353,0.9281361699104309,1.5745781660079956,1.6891340017318726,0.16256709396839142,0.5794059634208679,-0.06438209861516953,sad,03-01-04-02-01-02-15.wav
-601.4862670898438,38.44855880737305,-22.685497283935547,8.910748481750488,-11.83165454864502,-2.0347697734832764,-15.193532943725586,-13.168941497802734,-8.239002227783203,-0.20432980358600616,-12.145744323730469,-2.0542056560516357,-8.759505271911621,-1.1051981449127197,-11.50872802734375,-5.982479095458984,-9.512989044189453,-3.803069829940796,-7.507964134216309,-3.5396933555603027,-0.12597553431987762,2.8709664344787598,2.449125289916992,6.516801834106445,2.3344485759735107,0.5247632265090942,0.6449670791625977,1.4766149520874023,2.9474825859069824,3.6856131553649902,-0.42361149191856384,0.7009837627410889,-0.8554129600524902,1.3330881595611572,0.14814244210720062,-0.38369020819664,-0.8552075624465942,-2.6102070808410645,-1.5435365438461304,-1.2489962577819824,surprise,03-01-08-02-02-02-20.wav
-687.5133666992188,59.4415397644043,-0.7037138938903809,16.645708084106445,3.7308263778686523,6.181193828582764,-4.576473712921143,-4.167900562286377,-12.98540210723877,-0.8375213146209717,-0.999946653842926,0.475965678691864,-1.2160271406173706,-1.2155972719192505,-2.4750163555145264,2.9750285148620605,-5.302112579345703,-1.2806025743484497,-0.6770874857902527,-0.19072416424751282,-5.100803375244141,-1.7081393003463745,-1.3906927108764648,-2.707768678665161,-1.95612370967865,-1.1713101863861084,-3.915794610977173,-0.30684927105903625,-1.8267563581466675,0.10783402621746063,-2.0241734981536865,-2.586190700531006,-2.4204206466674805,-3.2432193756103516,-2.7625880241394043,-1.9600034952163696,-0.45389053225517273,-2.9767062664031982,-2.9147627353668213,-3.909604787826538,neutral,03-01-01-01-02-02-01.wav
-735.9176025390625,82.20159149169922,11.683032035827637,27.19540786743164,4.8883056640625,17.949445724487305,0.6473205089569092,-0.009625225327908993,-6.353272914886475,4.923501014709473,3.827242851257324,1.6802763938903809,4.145101070404053,3.667391300201416,-1.3918700218200684,6.3168840408325195,-2.3411102294921875,-0.6120941638946533,-1.1973965167999268,3.0864055156707764,-3.9863994121551514,2.503206253051758,-1.744410514831543,-2.019274950027466,-0.5622589588165283,-0.7007399201393127,-1.4160315990447998,2.1828627586364746,0.10365293174982071,0.8968738913536072,-0.3972702920436859,-1.4116029739379883,-0.33741840720176697,-1.2716686725616455,-0.1212945356965065,0.052834395319223404,-0.7250049710273743,-3.7286276817321777,-1.0732229948043823,-3.0455987453460693,sad,03-01-04-01-02-02-19.wav
-655.90234375,61.63836669921875,-4.100128173828125,22.738584518432617,-1.6420085430145264,4.54590368270874,-6.415717124938965,-2.607290744781494,-16.82879638671875,-0.47930383682250977,-2.216592788696289,-2.034632921218872,0.3286958634853363,-2.252528667449951,-2.451577663421631,2.591219902038574,-8.42613410949707,-1.3814284801483154,-1.9172418117523193,-2.097486972808838,-5.839812278747559,-1.3183845281600952,-2.5971431732177734,-4.401529788970947,-2.6244161128997803,-0.10065434128046036,-5.981995582580566,0.00361804966814816,-3.463606357574463,-1.0892561674118042,-2.473721742630005,-2.646162748336792,-2.2315897941589355,-3.558215618133545,-3.0917892456054688,-2.538454055786133,-1.5275400876998901,-3.135894298553467,-3.8012378215789795,-2.6501412391662598,happy,03-01-03-01-02-02-01.wav
-598.1911010742188,61.083587646484375,-13.93909740447998,16.595531463623047,8.761235237121582,0.20033752918243408,-3.1132760047912598,1.0035011768341064,-8.350007057189941,6.152513027191162,-6.201970100402832,0.93569016456604,-2.0588691234588623,0.9415603280067444,0.4626695215702057,3.1622345447540283,-2.0420637130737305,-2.394890785217285,-1.0464003086090088,1.199130654335022,-4.573488712310791,-0.3635784387588501,-1.2816486358642578,0.42021340131759644,-2.1307504177093506,1.2636970281600952,-1.766423225402832,1.8136166334152222,-0.5658729672431946,1.106584906578064,0.20548084378242493,1.4268593788146973,-0.5414497256278992,-0.7876931428909302,0.11365330964326859,0.20999190211296082,0.6132274270057678,-0.9405508637428284,-1.207227110862732,-0.7047502398490906,sad,03-01-04-02-02-01-15.wav
-420.79022216796875,37.9801139831543,-8.31759262084961,7.493703842163086,-3.630720853805542,5.030901908874512,-5.483218669891357,-2.7604241371154785,-9.455626487731934,1.5248768329620361,-4.254586219787598,-1.870419979095459,-3.471731185913086,-2.569937229156494,-5.092718124389648,0.5834047794342041,-5.824739456176758,1.2206008434295654,-1.3422267436981201,0.7745060324668884,1.2326363325119019,3.479790210723877,1.545673131942749,5.951234817504883,4.845716953277588,5.695139408111572,2.8968698978424072,3.732861280441284,2.8529961109161377,3.2420058250427246,4.0121941566467285,3.419032573699951,4.526670455932617,4.195065975189209,4.237631797790527,2.7968971729278564,4.066951751708984,3.443614959716797,2.3903145790100098,0.9041621088981628,happy,03-01-03-02-01-02-17.wav
-527.0497436523438,37.86716842651367,-28.7655086517334,1.129079818725586,-18.0247745513916,-9.56436538696289,-17.733644485473633,-12.245922088623047,-14.894373893737793,-1.9577586650848389,-9.148815155029297,-2.9263904094696045,-13.70041561126709,0.14548738300800323,-15.566079139709473,-7.295612812042236,-11.163715362548828,-6.101207256317139,-8.73185920715332,-2.278048515319824,0.4126966595649719,2.8613057136535645,-0.01719018816947937,1.73891019821167,0.24576513469219208,0.5260927081108093,-0.40452030301094055,0.06686001271009445,0.28736406564712524,2.7858309745788574,0.8203047513961792,1.7724499702453613,1.5150648355484009,0.5017319321632385,0.6126710772514343,0.33596140146255493,1.2066962718963623,-0.09650491178035736,0.005438688211143017,-0.49843844771385193,angry,03-01-05-01-02-02-20.wav
-549.345703125,70.02554321289062,-12.86992073059082,12.448238372802734,8.369608879089355,2.5097548961639404,-4.027440071105957,-2.2427680492401123,-4.852970123291016,4.81013822555542,-2.940922737121582,5.84852933883667,0.47382253408432007,1.8395731449127197,3.0276105403900146,3.4040942192077637,-1.9954407215118408,1.3748493194580078,1.4390140771865845,1.2038609981536865,-1.3965405225753784,2.497636318206787,-0.7155262231826782,2.9707651138305664,0.18570226430892944,0.4288175404071808,0.0168641097843647,3.2522225379943848,-0.9065740704536438,2.252344846725464,0.6813678741455078,1.8295987844467163,1.8770595788955688,0.9531428217887878,0.9880025386810303,2.755525588989258,1.3823715448379517,2.6406450271606445,2.9205377101898193,2.0909595489501953,disgust,03-01-07-02-02-01-15.wav
